Farm,Type,Round,Date,Species,,,,,,
Farm10,HLS,3,01/07/2015,Halictus tumulorum,,,,,,
Farm10,HLS,3,01/07/2015,Halictus tumulorum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum albipes,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum albipes,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum calceatum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum calceatum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum calceatum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum calceatum,,,,,,
Farm10,HLS,4,29/07/2015,Lasioglossum calceatum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum leucopus,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum leucopus,,,,,,
Farm10,HLS,4,29/07/2015,Lasioglossum leucozonium,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,4,29/07/2015,Lasioglossum malachurum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum pauxillum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum pauxillum,,,,,,
Farm10,HLS,3,01/07/2015,Lasioglossum pauxillum,,,,,,
Farm10,HLS,4,29/07/2015,Lasioglossum pauxillum,,,,,,
Farm10,HLS,2,08/06/2015,Lasioglossum xanthopus,,,,,,
Farm10,HLS,4,29/07/2015,Melitta tricincta,,,,,,
Farm10,HLS,4,29/07/2015,Melitta tricincta,,,,,,
Farm10,HLS,1,30/04/2015,Nomada flava/panzeri,,,,,,
Farm10,HLS,2,08/06/2015,Nomada goodeniana,,,,,,
Farm10,HLS,1,30/04/2015,Nomada lathburiana,,,,,,
Farm10,HLS,1,30/04/2015,Nomada lathburiana,,,,,,
Farm10,HLS,2,08/06/2015,Nomada lathburiana,,,,,,
Farm10,HLS,1,30/04/2015,Sphecodes ephippius,,,,,,
Farm10,HLS,3,01/07/2015,Sphecodes geoffrellus,,,,,,
Farm10,HLS,4,29/07/2015,Sphecodes geoffrellus,,,,,,
Farm11,ELS,4,31/07/2015,Andrena alfkenella,,,,,,
Farm11,ELS,4,31/07/2015,Andrena alfkenella,,,,,,
Farm11,ELS,1,11/05/2015,Andrena bicolor,,,,,,
Farm11,ELS,4,31/07/2015,Andrena bicolor,,,,,,
Farm11,ELS,4,31/07/2015,Andrena bicolor,,,,,,
Farm11,ELS,1,11/05/2015,Andrena carantonica,,,,,,
Farm11,ELS,1,11/05/2015,Andrena carantonica,,,,,,
Farm11,ELS,1,11/05/2015,Andrena carantonica,,,,,,
Farm11,ELS,2,10/06/2015,Andrena carantonica,,,,,,
Farm11,ELS,2,10/06/2015,Andrena carantonica,,,,,,
Farm11,ELS,3,03/07/2015,Andrena chrysosceles,,,,,,
Farm11,ELS,2,10/06/2015,Andrena cineraria,,,,,,
Farm11,ELS,2,10/06/2015,Andrena cineraria,,,,,,
Farm11,ELS,3,03/07/2015,Andrena dorsata,,,,,,
Farm11,ELS,4,31/07/2015,Andrena dorsata,,,,,,
Farm11,ELS,1,11/05/2015,Andrena flavipes,,,,,,
Farm11,ELS,3,03/07/2015,Andrena flavipes,,,,,,
Farm11,ELS,3,03/07/2015,Andrena flavipes,,,,,,
Farm11,ELS,4,31/07/2015,Andrena flavipes,,,,,,
Farm11,ELS,1,11/05/2015,Andrena fulva,,,,,,
Farm11,ELS,2,10/06/2015,Andrena fulva,,,,,,
Farm11,ELS,1,11/05/2015,Andrena haemorrhoa,,,,,,
Farm11,ELS,4,31/07/2015,Andrena minutula,,,,,,
Farm11,ELS,4,31/07/2015,Andrena minutula,,,,,,
Farm11,ELS,4,31/07/2015,Andrena minutula,,,,,,
Farm11,ELS,4,31/07/2015,Andrena minutuloides,,,,,,
Farm11,ELS,4,31/07/2015,Andrena minutuloides,,,,,,
Farm11,ELS,2,10/06/2015,Andrena nigroaenea,,,,,,
Farm11,ELS,2,10/06/2015,Andrena nigroaenea,,,,,,
Farm11,ELS,3,03/07/2015,Andrena nigroaenea,,,,,,
Farm11,ELS,1,11/05/2015,Andrena nitida,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm11,ELS,3,03/07/2015,Andrena semilaevis,,,,,,
Farm11,ELS,3,03/07/2015,Andrena semilaevis,,,,,,
Farm11,ELS,4,31/07/2015,Andrena trimmerana,,,,,,
Farm11,ELS,1,11/05/2015,Bombus hortorum,,,,,,
Farm11,ELS,2,10/06/2015,Bombus hortorum,,,,,,
Farm11,ELS,3,03/07/2015,Bombus hortorum,,,,,,
Farm11,ELS,4,31/07/2015,Bombus hortorum,,,,,,
Farm11,ELS,2,10/06/2015,Bombus hypnorum,,,,,,
Farm11,ELS,4,31/07/2015,Bombus hypnorum,,,,,,
Farm11,ELS,1,11/05/2015,Bombus lapidarius,,,,,,
Farm11,ELS,2,10/06/2015,Bombus lapidarius,,,,,,
Farm11,ELS,2,10/06/2015,Bombus lapidarius,,,,,,
Farm11,ELS,3,03/07/2015,Bombus lapidarius,,,,,,
Farm11,ELS,4,31/07/2015,Bombus lapidarius,,,,,,
Farm11,ELS,2,10/06/2015,Bombus lucorum,,,,,,
Farm11,ELS,1,11/05/2015,Bombus pascuorum,,,,,,
Farm11,ELS,1,11/05/2015,Bombus pascuorum,,,,,,
Farm11,ELS,2,10/06/2015,Bombus pascuorum,,,,,,
Farm11,ELS,3,03/07/2015,Bombus pascuorum,,,,,,
Farm11,ELS,4,31/07/2015,Bombus pascuorum,,,,,,
Farm11,ELS,1,11/05/2015,Bombus pratorum,,,,,,
Farm11,ELS,2,10/06/2015,Bombus pratorum,,,,,,
Farm11,ELS,3,03/07/2015,Bombus pratorum,,,,,,
Farm11,ELS,4,31/07/2015,Bombus pratorum,,,,,,
Farm11,ELS,2,10/06/2015,Bombus terrestris,,,,,,
Farm11,ELS,3,03/07/2015,Bombus terrestris,,,,,,
Farm11,ELS,4,31/07/2015,Bombus terrestris,,,,,,
Farm11,ELS,3,03/07/2015,Chelostoma campanularum,,,,,,
Farm11,ELS,3,03/07/2015,Colletes daviesanus,,,,,,
Farm11,ELS,4,31/07/2015,Halictus rubicundus,,,,,,
Farm11,ELS,1,11/05/2015,Halictus tumulorum,,,,,,
Farm11,ELS,4,31/07/2015,Halictus tumulorum,,,,,,
Farm11,ELS,3,03/07/2015,Hylaeus brevicornis,,,,,,
Farm11,ELS,4,31/07/2015,Hylaeus communis,,,,,,
Farm11,ELS,3,03/07/2015,Hylaeus signatus,,,,,,
Farm11,ELS,4,31/07/2015,Hylaeus signatus,,,,,,
Farm11,ELS,4,31/07/2015,Hylaeus signatus,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,4,31/07/2015,Lasioglossum calceatum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum fulvicorne,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum fulvicorne,,,,,,
Farm11,ELS,2,10/06/2015,Lasioglossum leucopus,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum leucopus,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum morio,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum morio,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum morio,,,,,,
Farm11,ELS,4,31/07/2015,Lasioglossum morio,,,,,,
Farm11,ELS,4,31/07/2015,Lasioglossum morio,,,,,,
Farm11,ELS,4,31/07/2015,Lasioglossum morio,,,,,,
Farm11,ELS,4,31/07/2015,Lasioglossum morio,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum pauxillum,,,,,,
Farm11,ELS,1,11/05/2015,Lasioglossum xanthopus,,,,,,
Farm11,ELS,2,10/06/2015,Lasioglossum xanthopus,,,,,,
Farm11,ELS,2,10/06/2015,Megachile centuncularis,,,,,,
Farm11,ELS,4,31/07/2015,Melitta tricincta,,,,,,
Farm11,ELS,1,11/05/2015,Nomada flava,,,,,,
Farm11,ELS,1,11/05/2015,Nomada flava/panzeri,,,,,,
Farm11,ELS,2,10/06/2015,Nomada flavoguttata,,,,,,
Farm11,ELS,2,10/06/2015,Nomada flavoguttata,,,,,,
Farm11,ELS,1,11/05/2015,Nomada goodeniana,,,,,,
Farm11,ELS,1,11/05/2015,Nomada marshamella,,,,,,
Farm11,ELS,3,03/07/2015,Osmia spinulosa,,,,,,
Farm11,ELS,1,11/05/2015,Sphecodes ephippius,,,,,,
Farm11,ELS,4,31/07/2015,Sphecodes geoffrellus,,,,,,
Farm11,ELS,4,31/07/2015,Sphecodes geoffrellus,,,,,,
Farm12,ELS,1,25/04/2015,Andrena bicolor,,,,,,
Farm12,ELS,1,25/04/2015,Andrena bicolor,,,,,,
Farm12,ELS,1,25/04/2015,Andrena bicolor,,,,,,
Farm12,ELS,4,08/08/2015,Andrena bicolor,,,,,,
Farm12,ELS,1,25/04/2015,Andrena dorsata,,,,,,
Farm12,ELS,4,08/08/2015,Andrena dorsata,,,,,,
Farm12,ELS,4,08/08/2015,Andrena dorsata,,,,,,
Farm12,ELS,1,25/04/2015,Andrena flavipes,,,,,,
Farm12,ELS,1,25/04/2015,Andrena flavipes,,,,,,
Farm12,ELS,2,04/06/2015,Andrena florea,,,,,,
Farm12,ELS,1,25/04/2015,Andrena haemorrhoa,,,,,,
Farm12,ELS,1,25/04/2015,Andrena haemorrhoa,,,,,,
Farm12,ELS,1,25/04/2015,Andrena haemorrhoa,,,,,,
Farm12,ELS,1,25/04/2015,Andrena minutula,,,,,,
Farm12,ELS,1,25/04/2015,Andrena minutula,,,,,,
Farm12,ELS,4,08/08/2015,Andrena minutula,,,,,,
Farm12,ELS,1,25/04/2015,Andrena nitida,,,,,,
Farm12,ELS,1,25/04/2015,Andrena nitida,,,,,,
Farm12,ELS,2,04/06/2015,Andrena subopaca,,,,,,
Farm12,ELS,4,08/08/2015,Andrena trimmerana,,,,,,
Farm12,ELS,3,25/06/2015,Anthidium manicatum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus campestris,,,,,,
Farm12,ELS,1,25/04/2015,Bombus hortorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus hortorum,,,,,,
Farm12,ELS,3,25/06/2015,Bombus hortorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus hypnorum,,,,,,
Farm12,ELS,3,25/06/2015,Bombus hypnorum,,,,,,
Farm12,ELS,1,25/04/2015,Bombus lapidarius,,,,,,
Farm12,ELS,2,04/06/2015,Bombus lapidarius,,,,,,
Farm12,ELS,3,25/06/2015,Bombus lapidarius,,,,,,
Farm12,ELS,4,08/08/2015,Bombus lapidarius,,,,,,
Farm12,ELS,1,25/04/2015,Bombus pascuorum,,,,,,
Farm12,ELS,1,25/04/2015,Bombus pascuorum,,,,,,
Farm12,ELS,1,25/04/2015,Bombus pascuorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus pascuorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus pascuorum,,,,,,
Farm12,ELS,3,25/06/2015,Bombus pascuorum,,,,,,
Farm12,ELS,4,08/08/2015,Bombus pascuorum,,,,,,
Farm12,ELS,1,25/04/2015,Bombus pratorum,,,,,,
Farm12,ELS,1,25/04/2015,Bombus pratorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus pratorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus pratorum,,,,,,
Farm12,ELS,2,04/06/2015,Bombus sylvestris,,,,,,
Farm12,ELS,1,25/04/2015,Bombus terrestris,,,,,,
Farm12,ELS,2,04/06/2015,Bombus terrestris,,,,,,
Farm12,ELS,3,25/06/2015,Bombus terrestris,,,,,,
Farm12,ELS,2,04/06/2015,Bombus vestalis,,,,,,
Farm12,ELS,4,08/08/2015,Hylaeus communis,,,,,,
Farm12,ELS,2,04/06/2015,Hylaeus signatus,,,,,,
Farm12,ELS,1,25/04/2015,Lasioglossum calceatum,,,,,,
Farm12,ELS,2,04/06/2015,Lasioglossum leucopus,,,,,,
Farm12,ELS,2,04/06/2015,Lasioglossum leucopus,,,,,,
Farm12,ELS,4,08/08/2015,Lasioglossum leucozonium,,,,,,
Farm12,ELS,4,08/08/2015,Lasioglossum leucozonium,,,,,,
Farm12,ELS,4,08/08/2015,Lasioglossum leucozonium,,,,,,
Farm12,ELS,4,08/08/2015,Lasioglossum leucozonium,,,,,,
Farm12,ELS,1,25/04/2015,Lasioglossum malachurum,,,,,,
Farm12,ELS,4,08/08/2015,Lasioglossum malachurum,,,,,,
Farm12,ELS,1,25/04/2015,Lasioglossum minutissimum,,,,,,
Farm12,ELS,1,25/04/2015,Lasioglossum parvulum,,,,,,
Farm12,ELS,2,04/06/2015,Lasioglossum parvulum,,,,,,
Farm12,ELS,1,25/04/2015,Lasioglossum pauperatum,,,,,,
Farm12,ELS,2,04/06/2015,Lasioglossum smeathmanellum,,,,,,
Farm12,ELS,2,04/06/2015,Nomada flava/panzeri,,,,,,
Farm12,ELS,1,25/04/2015,Osmia bicornis,,,,,,
Farm12,ELS,3,25/06/2015,Osmia caerulescens,,,,,,
Farm12,ELS,2,04/06/2015,Sphecodes geoffrellus,,,,,,
Farm12,ELS,4,08/08/2015,Sphecodes geoffrellus,,,,,,
Farm12,ELS,2,04/06/2015,Sphecodes monilicornis,,,,,,
Farm12,ELS,2,04/06/2015,Sphecodes puncticeps,,,,,,
Farm12,ELS,4,08/08/2015,Sphecodes puncticeps,,,,,,
Farm12,ELS,4,08/08/2015,Sphecodes puncticeps,,,,,,
Farm13,HLS,2,10/06/2015,Andrena bicolor,,,,,,
Farm13,HLS,1,11/05/2015,Andrena carantonica,,,,,,
Farm13,HLS,1,11/05/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,1,11/05/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,2,10/06/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,2,10/06/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,2,10/06/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,2,10/06/2015,Andrena chrysosceles,,,,,,
Farm13,HLS,1,11/05/2015,Andrena cineraria,,,,,,
Farm13,HLS,2,10/06/2015,Andrena cineraria,,,,,,
Farm13,HLS,2,10/06/2015,Andrena cineraria,,,,,,
Farm13,HLS,1,11/05/2015,Andrena flavipes,,,,,,
Farm13,HLS,2,10/06/2015,Andrena flavipes,,,,,,
Farm13,HLS,2,10/06/2015,Andrena flavipes,,,,,,
Farm13,HLS,3,03/07/2015,Andrena flavipes,,,,,,
Farm13,HLS,4,31/07/2015,Andrena flavipes,,,,,,
Farm13,HLS,4,31/07/2015,Andrena flavipes,,,,,,
Farm13,HLS,1,11/05/2015,Andrena haemorrhoa,,,,,,
Farm13,HLS,1,11/05/2015,Andrena haemorrhoa,,,,,,
Farm13,HLS,1,11/05/2015,Andrena haemorrhoa,,,,,,
Farm13,HLS,2,10/06/2015,Andrena haemorrhoa,,,,,,
Farm13,HLS,1,11/05/2015,Andrena minutula,,,,,,
Farm13,HLS,1,11/05/2015,Andrena minutula,,,,,,
Farm13,HLS,2,10/06/2015,Andrena minutula,,,,,,
Farm13,HLS,4,31/07/2015,Andrena minutula,,,,,,
Farm13,HLS,4,31/07/2015,Andrena minutula,,,,,,
Farm13,HLS,2,10/06/2015,Andrena nigroaenea,,,,,,
Farm13,HLS,2,10/06/2015,Andrena nigroaenea,,,,,,
Farm13,HLS,1,11/05/2015,Andrena nitida,,,,,,
Farm13,HLS,1,11/05/2015,Andrena nitida,,,,,,
Farm13,HLS,2,10/06/2015,Andrena nitida,,,,,,
Farm13,HLS,1,11/05/2015,Andrena semilaevis,,,,,,
Farm13,HLS,1,11/05/2015,Andrena semilaevis,,,,,,
Farm13,HLS,1,11/05/2015,Andrena semilaevis,,,,,,
Farm13,HLS,1,11/05/2015,Andrena semilaevis,,,,,,
Farm13,HLS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm13,HLS,2,10/06/2015,Andrena semilaevis,,,,,,
Farm13,HLS,3,03/07/2015,Andrena semilaevis,,,,,,
Farm13,HLS,4,31/07/2015,Andrena semilaevis,,,,,,
Farm13,HLS,1,11/05/2015,Andrena subopaca,,,,,,
Farm13,HLS,2,10/06/2015,Andrena subopaca,,,,,,
Farm13,HLS,2,10/06/2015,Andrena subopaca,,,,,,
Farm13,HLS,3,03/07/2015,Andrena subopaca,,,,,,
Farm13,HLS,2,10/06/2015,Andrena wilkella,,,,,,
Farm13,HLS,1,11/05/2015,Anthophora plumipes,,,,,,
Farm13,HLS,2,10/06/2015,Bombus hortorum,,,,,,
Farm13,HLS,2,10/06/2015,Bombus hortorum,,,,,,
Farm13,HLS,3,03/07/2015,Bombus hortorum,,,,,,
Farm13,HLS,3,03/07/2015,Bombus hortorum,,,,,,
Farm13,HLS,2,10/06/2015,Bombus hypnorum,,,,,,
Farm13,HLS,2,10/06/2015,Bombus hypnorum,,,,,,
Farm13,HLS,1,11/05/2015,Bombus lapidarius,,,,,,
Farm13,HLS,2,10/06/2015,Bombus lapidarius,,,,,,
Farm13,HLS,2,10/06/2015,Bombus lapidarius,,,,,,
Farm13,HLS,3,03/07/2015,Bombus lapidarius,,,,,,
Farm13,HLS,2,10/06/2015,Bombus lucorum,,,,,,
Farm13,HLS,3,03/07/2015,Bombus lucorum,,,,,,
Farm13,HLS,4,31/07/2015,Bombus lucorum,,,,,,
Farm13,HLS,1,11/05/2015,Bombus pascuorum,,,,,,
Farm13,HLS,2,10/06/2015,Bombus pascuorum,,,,,,
Farm13,HLS,3,03/07/2015,Bombus pascuorum,,,,,,
Farm13,HLS,4,31/07/2015,Bombus pascuorum,,,,,,
Farm13,HLS,2,10/06/2015,Bombus pratorum,,,,,,
Farm13,HLS,3,03/07/2015,Bombus rupestris,,,,,,
Farm13,HLS,2,10/06/2015,Bombus terrestris,,,,,,
Farm13,HLS,3,03/07/2015,Bombus terrestris,,,,,,
Farm13,HLS,4,31/07/2015,Bombus terrestris,,,,,,
Farm13,HLS,3,03/07/2015,Bombus vestalis,,,,,,
Farm13,HLS,1,11/05/2015,Halictus tumulorum,,,,,,
Farm13,HLS,3,03/07/2015,Hylaeus cornutus,,,,,,
Farm13,HLS,4,31/07/2015,Hylaeus signatus,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum calceatum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum leucopus,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum malachurum,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum morio,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum morio,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum morio,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum morio,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum morio,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,3,03/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,4,31/07/2015,Lasioglossum pauxillum,,,,,,
Farm13,HLS,1,11/05/2015,Lasioglossum xanthopus,,,,,,
Farm13,HLS,2,10/06/2015,Lasioglossum xanthopus,,,,,,
Farm13,HLS,1,11/05/2015,Nomada fabriciana,,,,,,
Farm13,HLS,1,11/05/2015,Nomada flavoguttata,,,,,,
Farm13,HLS,3,03/07/2015,Nomada flavoguttata,,,,,,
Farm13,HLS,4,31/07/2015,Nomada flavoguttata,,,,,,
Farm13,HLS,4,31/07/2015,Nomada flavoguttata,,,,,,
Farm13,HLS,1,11/05/2015,Nomada goodeniana,,,,,,
Farm13,HLS,2,10/06/2015,Nomada goodeniana,,,,,,
Farm13,HLS,1,11/05/2015,Nomada lathburiana,,,,,,
Farm13,HLS,1,11/05/2015,Nomada lathburiana,,,,,,
Farm13,HLS,3,03/07/2015,Osmia caerulescens,,,,,,
Farm13,HLS,4,31/07/2015,Sphecodes crassus ,,,,,,
Farm13,HLS,1,11/05/2015,Sphecodes ephippius,,,,,,
Farm13,HLS,2,10/06/2015,Sphecodes ephippius,,,,,,
Farm13,HLS,4,31/07/2015,Sphecodes ephippius,,,,,,
Farm13,HLS,4,31/07/2015,Sphecodes ephippius,,,,,,
Farm13,HLS,2,10/06/2015,Sphecodes geoffrellus,,,,,,
Farm13,HLS,3,03/07/2015,Sphecodes geoffrellus,,,,,,
Farm13,HLS,1,11/05/2015,Sphecodes monilicornis,,,,,,
Farm13,HLS,2,10/06/2015,Sphecodes monilicornis,,,,,,
Farm14,ELS,4,29/07/2015,Andrena bicolor,,,,,,
Farm14,ELS,4,29/07/2015,Andrena bicolor,,,,,,
Farm14,ELS,1,30/04/2015,Andrena carantonica,,,,,,
Farm14,ELS,1,30/04/2015,Andrena carantonica,,,,,,
Farm14,ELS,2,08/06/2015,Andrena chrysosceles,,,,,,
Farm14,ELS,3,01/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena dorsata,,,,,,
Farm14,ELS,4,29/07/2015,Andrena flavipes,,,,,,
Farm14,ELS,4,29/07/2015,Andrena flavipes,,,,,,
Farm14,ELS,1,30/04/2015,Andrena fulva,,,,,,
Farm14,ELS,1,30/04/2015,Andrena haemorrhoa,,,,,,
Farm14,ELS,1,30/04/2015,Andrena haemorrhoa,,,,,,
Farm14,ELS,1,30/04/2015,Andrena haemorrhoa,,,,,,
Farm14,ELS,1,30/04/2015,Andrena helvola,,,,,,
Farm14,ELS,4,29/07/2015,Andrena minutula,,,,,,
Farm14,ELS,4,29/07/2015,Andrena minutula,,,,,,
Farm14,ELS,1,30/04/2015,Andrena nigroaenea,,,,,,
Farm14,ELS,1,30/04/2015,Andrena nitida,,,,,,
Farm14,ELS,1,30/04/2015,Andrena nitida,,,,,,
Farm14,ELS,3,01/07/2015,Andrena wilkella,,,,,,
Farm14,ELS,1,30/04/2015,Bombus hortorum,,,,,,
Farm14,ELS,2,08/06/2015,Bombus hortorum,,,,,,
Farm14,ELS,3,01/07/2015,Bombus hortorum,,,,,,
Farm14,ELS,4,29/07/2015,Bombus hortorum,,,,,,
Farm14,ELS,4,29/07/2015,Bombus hortorum,,,,,,
Farm14,ELS,1,30/04/2015,Bombus hypnorum,,,,,,
Farm14,ELS,2,08/06/2015,Bombus hypnorum,,,,,,
Farm14,ELS,3,01/07/2015,Bombus hypnorum,,,,,,
Farm14,ELS,1,30/04/2015,Bombus lapidarius,,,,,,
Farm14,ELS,1,30/04/2015,Bombus lapidarius,,,,,,
Farm14,ELS,2,08/06/2015,Bombus lapidarius,,,,,,
Farm14,ELS,3,01/07/2015,Bombus lapidarius,,,,,,
Farm14,ELS,4,29/07/2015,Bombus lapidarius,,,,,,
Farm14,ELS,4,29/07/2015,Bombus lapidarius,,,,,,
Farm14,ELS,1,30/04/2015,Bombus lucorum,,,,,,
Farm14,ELS,3,01/07/2015,Bombus lucorum,,,,,,
Farm14,ELS,1,30/04/2015,Bombus pascuorum,,,,,,
Farm14,ELS,1,30/04/2015,Bombus pascuorum,,,,,,
