Farm,Type,Round,Year,Species,Nature,Abundance
Farm5,ELS,3,2014,Senecio erucifolius,Wild,80
Farm5,ELS,3,2014,Senecio jacobea,Wild,150
Farm5,ELS,3,2014,Senecio jacobea,Wild,600
Farm5,ELS,3,2014,Senecio jacobea,Wild,310
Farm5,ELS,3,2014,Senecio jacobea,Wild,215
Farm5,ELS,3,2014,Sison amomum,Wild,54
Farm5,ELS,3,2014,Sison amomum,Wild,25
Farm5,ELS,3,2014,Sonchus arvensis,Sown,20
Farm5,ELS,3,2014,Sonchus arvensis,Sown,15
Farm5,ELS,3,2014,Trifolium repens,Wild,18
Farm5,ELS,3,2014,Tripleurospermum inodorum,Wild,1800
Farm5,ELS,3,2014,Tripleurospermum inodorum,Wild,65
Farm17,ELS,1,2013,Anthriscus sylvestris,Wild,450
Farm17,ELS,1,2013,Anthriscus sylvestris,Wild,540
Farm17,ELS,1,2013,Anthriscus sylvestris,Wild,58
Farm17,ELS,1,2013,Bellis perennis,Wild,18
Farm17,ELS,1,2013,Bellis perennis,Wild,6
Farm17,ELS,1,2013,Cerastium fontanum,Wild,6
Farm17,ELS,1,2013,Crepis vesicaria,Wild,53
Farm17,ELS,1,2013,Galium aparine,Wild,8
Farm17,ELS,1,2013,Galium aparine,Wild,12
Farm17,ELS,1,2013,Geranium dissectum,Wild,2
Farm17,ELS,1,2013,Geum urbanum,Wild,3
Farm17,ELS,1,2013,Glechoma hederacea,Wild,30
Farm17,ELS,1,2013,Glechoma hederacea,Wild,1
Farm17,ELS,1,2013,Lamium album,Wild,165
Farm17,ELS,1,2013,Lamium album,Wild,60
Farm17,ELS,1,2013,Plantago lanceolata,Sown,5
Farm17,ELS,1,2013,Plantago lanceolata,Sown,18
Farm17,ELS,1,2013,Potentilla anserina,Wild,50
Farm17,ELS,1,2013,Ranunculus acris,Sown,6
Farm17,ELS,1,2013,Ranunculus acris,Sown,23
Farm17,ELS,1,2013,Ranunculus repens,Wild,440
Farm17,ELS,1,2013,Ranunculus repens,Wild,59
Farm17,ELS,1,2013,Ranunculus repens,Wild,28
Farm17,ELS,1,2013,Ranunculus repens,Wild,55
Farm17,ELS,1,2013,Sanguisorba minor muricata,Sown,6
Farm17,ELS,1,2013,Silene dioica,Sown,85
Farm17,ELS,1,2013,Silene dioica,Sown,68
Farm17,ELS,1,2013,Silene latifolia,Wild,2
Farm17,ELS,1,2013,Stellaria holostea,Wild,20
Farm17,ELS,1,2013,Stellaria holostea,Wild,35
Farm17,ELS,1,2013,Taraxacum agg.,Wild,12
Farm17,ELS,1,2013,Taraxacum agg.,Wild,6
Farm17,ELS,1,2013,Taraxacum agg.,Wild,30
Farm17,ELS,1,2013,Trifolium repens,Wild,1
Farm17,ELS,1,2013,Veronica chamaedrys,Wild,150
Farm17,ELS,1,2014,Anthriscus sylvestris,Wild,150
Farm17,ELS,1,2014,Anthriscus sylvestris,Wild,680
Farm17,ELS,1,2014,Anthriscus sylvestris,Wild,55
Farm17,ELS,1,2014,Anthriscus sylvestris,Wild,40
Farm17,ELS,1,2014,Bellis perennis,Wild,3
Farm17,ELS,1,2014,Bellis perennis,Wild,135
Farm17,ELS,1,2014,Brassica napus,Wild,180
Farm17,ELS,1,2014,Bryonia dioica,Wild,7
Farm17,ELS,1,2014,Crepis vesicaria,Wild,40
Farm17,ELS,1,2014,Crepis vesicaria,Wild,23
Farm17,ELS,1,2014,Galium aparine,Wild,35
Farm17,ELS,1,2014,Galium aparine,Wild,145
Farm17,ELS,1,2014,Galium odoratum,Wild,210
Farm17,ELS,1,2014,Geranium dissectum,Wild,3
Farm17,ELS,1,2014,Geranium dissectum,Wild,40
Farm17,ELS,1,2014,Geum urbanum,Wild,47
Farm17,ELS,1,2014,Geum urbanum,Wild,5
Farm17,ELS,1,2014,Hypochaeris radicata,Wild,5
Farm17,ELS,1,2014,Lamium album,Wild,155
Farm17,ELS,1,2014,Lamium album,Wild,45
Farm17,ELS,1,2014,Leucanthemum vulgare,Sown,175
Farm17,ELS,1,2014,Lonicera periclymenum,Wild,12
Farm17,ELS,1,2014,Plantago lanceolata,Sown,272
Farm17,ELS,1,2014,Plantago lanceolata,Sown,80
Farm17,ELS,1,2014,Potentilla anserina,Wild,3
Farm17,ELS,1,2014,Ranunculus acris,Sown,9
Farm17,ELS,1,2014,Ranunculus acris,Sown,273
Farm17,ELS,1,2014,Ranunculus acris,Sown,465
Farm17,ELS,1,2014,Ranunculus repens,Wild,50
Farm17,ELS,1,2014,Ranunculus repens,Wild,45
Farm17,ELS,1,2014,Ranunculus repens,Wild,42
Farm17,ELS,1,2014,Ranunculus repens,Wild,250
Farm17,ELS,1,2014,Ranunculus repens,Wild,480
Farm17,ELS,1,2014,Ranunculus repens,Wild,14
Farm17,ELS,1,2014,Ranunculus repens,Wild,9
Farm17,ELS,1,2014,Rhinanthus minor,Sown,423
Farm17,ELS,1,2014,Rosa arvensis,Wild,5
Farm17,ELS,1,2014,Silene dioica,Sown,13
Farm17,ELS,1,2014,Silene dioica,Sown,24
Farm17,ELS,1,2014,Silene latifolia,Wild,23
Farm17,ELS,1,2014,Sonchus asper,Wild,10
Farm17,ELS,1,2014,Sonchus asper,Wild,3
Farm17,ELS,1,2014,Stellaria holostea,Wild,1
Farm17,ELS,1,2014,Taraxacum agg.,Wild,1
Farm17,ELS,1,2014,Taraxacum agg.,Wild,2
Farm17,ELS,1,2014,Taraxacum agg.,Wild,1
Farm17,ELS,1,2014,Taraxacum agg.,Wild,40
Farm17,ELS,1,2014,Taraxacum agg.,Wild,1
Farm17,ELS,1,2014,Trifolium repens,Wild,28
Farm17,ELS,1,2014,Trifolium repens,Wild,170
Farm17,ELS,1,2014,Trifolium repens,Wild,15
Farm17,ELS,1,2014,Trifolium repens,Wild,143
Farm17,ELS,1,2014,Veronica chamaedrys,Wild,150
Farm17,ELS,1,2014,Veronica persica,Wild,270
Farm17,ELS,2,2013,Anthyllis vulneraria,Wild,25
Farm17,ELS,2,2013,Bryonia dioica,Wild,160
Farm17,ELS,2,2013,Bryonia dioica,Wild,6
Farm17,ELS,2,2013,Bryonia dioica,Wild,130
Farm17,ELS,2,2013,Centaurea nigra,Sown,230
Farm17,ELS,2,2013,Centaurea nigra,Sown,30
Farm17,ELS,2,2013,Centaurea nigra,Sown,180
Farm17,ELS,2,2013,Centaurea nigra,Sown,50
Farm17,ELS,2,2013,Chaerophyllum temulum,Wild,200
Farm17,ELS,2,2013,Cirsium arvense,Wild,1
Farm17,ELS,2,2013,Cirsium vulgare,Wild,2
Farm17,ELS,2,2013,Conium maculatum,Wild,24
Farm17,ELS,2,2013,Convolvulus arvensis,Wild,30
Farm17,ELS,2,2013,Convolvulus arvensis,Wild,5
Farm17,ELS,2,2013,Cornus sanguinea,Wild,6
Farm17,ELS,2,2013,Cornus sanguinea,Wild,750
Farm17,ELS,2,2013,Crepis capillaris,Wild,4
Farm17,ELS,2,2013,Crepis capillaris,Wild,10
Farm17,ELS,2,2013,Crepis capillaris,Wild,42
Farm17,ELS,2,2013,Crepis vesicaria,Wild,12
Farm17,ELS,2,2013,Daucus carota,Sown,18
Farm17,ELS,2,2013,Daucus carota,Sown,30
Farm17,ELS,2,2013,Galium mollugo,Wild,60
Farm17,ELS,2,2013,Geranium dissectum,Wild,2
Farm17,ELS,2,2013,Geranium molle,Wild,3
Farm17,ELS,2,2013,Geum urbanum,Wild,18
Farm17,ELS,2,2013,Heracleum sphondylium,Wild,20
Farm17,ELS,2,2013,Heracleum sphondylium,Wild,32
Farm17,ELS,2,2013,Heracleum sphondylium,Wild,8
Farm17,ELS,2,2013,Heracleum sphondylium,Wild,8
Farm17,ELS,2,2013,Hypochaeris radicata,Wild,25
Farm17,ELS,2,2013,Hypochaeris radicata,Wild,5
Farm17,ELS,2,2013,Lapsana communis,Wild,25
Farm17,ELS,2,2013,Lapsana communis,Wild,50
Farm17,ELS,2,2013,Lapsana communis,Wild,45
Farm17,ELS,2,2013,Lathyrus pratensis,Sown,180
Farm17,ELS,2,2013,Leucanthemum vulgare,Sown,16
Farm17,ELS,2,2013,Leucanthemum vulgare,Sown,96
Farm17,ELS,2,2013,Leucanthemum vulgare,Sown,1500
Farm17,ELS,2,2013,Lonicera periclymenum,Wild,35
Farm17,ELS,2,2013,Lotus corniculatus,Sown,350
Farm17,ELS,2,2013,Lotus corniculatus,Sown,300
Farm17,ELS,2,2013,Lotus corniculatus,Sown,27
Farm17,ELS,2,2013,Medicago lupulina,Sown,55
Farm17,ELS,2,2013,Onobrychis viciifolia,Sown,48
Farm17,ELS,2,2013,Plantago lanceolata,Sown,84
Farm17,ELS,2,2013,Plantago lanceolata,Sown,15
Farm17,ELS,2,2013,Plantago lanceolata,Sown,24
Farm17,ELS,2,2013,Prunella vulgaris,Sown,12
Farm17,ELS,2,2013,Ranunculus repens,Wild,105
Farm17,ELS,2,2013,Ranunculus repens,Wild,148
Farm17,ELS,2,2013,Ranunculus repens,Wild,70
Farm17,ELS,2,2013,Ranunculus repens,Wild,400
Farm17,ELS,2,2013,Rhinanthus minor,Sown,6
Farm17,ELS,2,2013,Rosa arvensis,Wild,200
Farm17,ELS,2,2013,Rosa canina agg.,Wild,43
Farm17,ELS,2,2013,Rosa canina agg.,Wild,350
Farm17,ELS,2,2013,Rubus fruticosus agg.,Wild,80
Farm17,ELS,2,2013,Rubus fruticosus agg.,Wild,300
Farm17,ELS,2,2013,Sambucus nigra,Wild,73
Farm17,ELS,2,2013,Silene dioica,Sown,12
Farm17,ELS,2,2013,Silene dioica,Sown,15
Farm17,ELS,2,2013,Solanum dulcamara,Wild,28
Farm17,ELS,2,2013,Solanum dulcamara,Wild,12
Farm17,ELS,2,2013,Stachys sylvatica,Wild,380
Farm17,ELS,2,2013,Stachys sylvatica,Wild,700
Farm17,ELS,2,2013,Stachys sylvatica,Wild,65
Farm17,ELS,2,2013,Stachys sylvatica,Wild,20
Farm17,ELS,2,2013,Stachys sylvatica,Wild,1300
Farm17,ELS,2,2013,Stachys sylvatica,Wild,785
Farm17,ELS,2,2013,Taraxacum agg.,Wild,2
Farm17,ELS,2,2013,Torilis japonica,Wild,1
Farm17,ELS,2,2013,Trifolium hybridum,Sown,30
Farm17,ELS,2,2013,Trifolium pratense,Sown,69
Farm17,ELS,2,2013,Trifolium pratense,Sown,48
Farm17,ELS,2,2013,Trifolium repens,Wild,570
Farm17,ELS,2,2013,Trifolium repens,Wild,20
Farm17,ELS,2,2013,Trifolium repens,Wild,680
Farm17,ELS,2,2013,Trifolium repens,Wild,240
Farm17,ELS,2,2013,Trifolium repens,Wild,400
Farm17,ELS,2,2013,Trifolium repens,Wild,1360
Farm17,ELS,2,2013,Vicia sepium,Wild,2
Farm17,ELS,2,2014,Achillea millefolium,Sown,7
Farm17,ELS,2,2014,Achillea millefolium,Sown,15
Farm17,ELS,2,2014,Achillea millefolium,Sown,3
Farm17,ELS,2,2014,Agrimonia eupatorium,Wild,7
Farm17,ELS,2,2014,Bryonia dioica,Wild,125
Farm17,ELS,2,2014,Bryonia dioica,Wild,135
Farm17,ELS,2,2014,Centaurea nigra,Sown,60
Farm17,ELS,2,2014,Centaurea nigra,Sown,317
Farm17,ELS,2,2014,Centaurea nigra,Sown,265
Farm17,ELS,2,2014,Centaurea nigra,Sown,870
Farm17,ELS,2,2014,Centaurea nigra,Sown,650
Farm17,ELS,2,2014,Centaurea nigra,Sown,180
Farm17,ELS,2,2014,Cirsium vulgare,Wild,7
Farm17,ELS,2,2014,Cirsium vulgare,Wild,1
Farm17,ELS,2,2014,Convolvulus arvensis,Wild,15
Farm17,ELS,2,2014,Convolvulus arvensis,Wild,960
Farm17,ELS,2,2014,Convolvulus arvensis,Wild,35
Farm17,ELS,2,2014,Daucus carota,Sown,3
Farm17,ELS,2,2014,Heracleum sphondylium,Wild,39
Farm17,ELS,2,2014,Heracleum sphondylium,Wild,213
Farm17,ELS,2,2014,Heracleum sphondylium,Wild,138
Farm17,ELS,2,2014,Heracleum sphondylium,Wild,270
Farm17,ELS,2,2014,Heracleum sphondylium,Wild,15
Farm17,ELS,2,2014,Lapsana communis,Wild,30
Farm17,ELS,2,2014,Lathyrus pratensis,Sown,240
Farm17,ELS,2,2014,Leucanthemum vulgare,Sown,30
Farm17,ELS,2,2014,Leucanthemum vulgare,Sown,20
Farm17,ELS,2,2014,Leucanthemum vulgare,Sown,498
Farm17,ELS,2,2014,Leucanthemum vulgare,Sown,3600
Farm17,ELS,2,2014,Lotus corniculatus,Sown,1285
Farm17,ELS,2,2014,Lotus corniculatus,Sown,10
Farm17,ELS,2,2014,Lotus corniculatus,Sown,1450
Farm17,ELS,2,2014,Lotus corniculatus,Sown,185
Farm17,ELS,2,2014,Medicago lupulina,Sown,60
Farm17,ELS,2,2014,Onobrychis viciifolia,Sown,35
Farm17,ELS,2,2014,Potentilla anserina,Wild,32
Farm17,ELS,2,2014,Prunella vulgaris,Sown,760
Farm17,ELS,2,2014,Prunella vulgaris,Sown,315
Farm17,ELS,2,2014,Prunella vulgaris,Sown,1800
Farm17,ELS,2,2014,Ranunculus acris,Sown,3
Farm17,ELS,2,2014,Ranunculus repens,Wild,30
Farm17,ELS,2,2014,Rubus fruticosus agg.,Wild,990
Farm17,ELS,2,2014,Rubus fruticosus agg.,Wild,60
Farm17,ELS,2,2014,Rubus fruticosus agg.,Wild,290
Farm17,ELS,2,2014,Rubus fruticosus agg.,Wild,200
Farm17,ELS,2,2014,Solanum dulcamara,Wild,40
Farm17,ELS,2,2014,Stachys sylvatica,Wild,480
Farm17,ELS,2,2014,Stachys sylvatica,Wild,120
Farm17,ELS,2,2014,Stachys sylvatica,Wild,500
Farm17,ELS,2,2014,Stachys sylvatica,Wild,700
Farm17,ELS,2,2014,Taraxacum agg.,Wild,3
Farm17,ELS,2,2014,Torilis japonica,Wild,15
Farm17,ELS,2,2014,Trifolium hybridum,Sown,40
Farm17,ELS,2,2014,Trifolium hybridum,Sown,2
Farm17,ELS,2,2014,Trifolium hybridum,Sown,310
Farm17,ELS,2,2014,Trifolium pratense,Sown,35
Farm17,ELS,2,2014,Trifolium pratense,Sown,150
Farm17,ELS,2,2014,Trifolium repens,Wild,650
Farm17,ELS,2,2014,Trifolium repens,Wild,100
Farm17,ELS,2,2014,Trifolium repens,Wild,200
Farm17,ELS,2,2014,Trifolium repens,Wild,1400
Farm17,ELS,2,2014,Trifolium repens,Wild,300
Farm17,ELS,2,2014,Trifolium repens,Wild,750
Farm17,ELS,2,2014,Trifolium repens,Wild,500
Farm17,ELS,2,2014,Tripleurospermum inodorum,Wild,1500
Farm17,ELS,2,2014,Verbascum thapsus,Wild,150
Farm17,ELS,2,2014,Vicia cracca,Wild,12
Farm17,ELS,2,2014,Vicia cracca,Wild,35
Farm17,ELS,3,2013,Achillea millefolium,Sown,1
Farm17,ELS,3,2013,Agrimonia eupatorium,Wild,13
Farm17,ELS,3,2013,Artemisia vulgaris,Wild,170
Farm17,ELS,3,2013,Artemisia vulgaris,Wild,2180
Farm17,ELS,3,2013,Bryonia dioica,Wild,120
Farm17,ELS,3,2013,Bryonia dioica,Wild,10
Farm17,ELS,3,2013,Centaurea nigra,Sown,5
Farm17,ELS,3,2013,Centaurea nigra,Sown,50
Farm17,ELS,3,2013,Centaurea nigra,Sown,14
Farm17,ELS,3,2013,Centaurea nigra,Sown,127
Farm17,ELS,3,2013,Centaurea nigra,Sown,184
Farm17,ELS,3,2013,Cichorium intybus,Wild,3
Farm17,ELS,3,2013,Cichorium intybus,Wild,9
Farm17,ELS,3,2013,Cirsium arvense,Wild,6
Farm17,ELS,3,2013,Cirsium vulgare,Wild,52
Farm17,ELS,3,2013,Cirsium vulgare,Wild,2
Farm17,ELS,3,2013,Cirsium vulgare,Wild,14
Farm17,ELS,3,2013,Convolvulus arvensis,Wild,55
Farm17,ELS,3,2013,Convolvulus arvensis,Wild,60
Farm17,ELS,3,2013,Convolvulus arvensis,Wild,15
Farm17,ELS,3,2013,Daucus carota,Sown,1000
Farm17,ELS,3,2013,Daucus carota,Sown,20000
Farm17,ELS,3,2013,Dipsacus fullonum,Wild,130
Farm17,ELS,3,2013,Eupatorium cannabinum,Wild,38
Farm17,ELS,3,2013,Heracleum sphondylium,Wild,3
Farm17,ELS,3,2013,Heracleum sphondylium,Wild,65
Farm17,ELS,3,2013,Heracleum sphondylium,Wild,20
Farm17,ELS,3,2013,Heracleum sphondylium,Wild,62
Farm17,ELS,3,2013,Heracleum sphondylium,Wild,3
Farm17,ELS,3,2013,Hypochaeris radicata,Wild,2
Farm17,ELS,3,2013,Lotus corniculatus,Sown,3270
Farm17,ELS,3,2013,Lotus corniculatus,Sown,1180
Farm17,ELS,3,2013,Lotus corniculatus,Sown,104
Farm17,ELS,3,2013,Plantago lanceolata,Sown,2
Farm17,ELS,3,2013,Prunella vulgaris,Sown,12
Farm17,ELS,3,2013,Rubus fruticosus agg.,Wild,262
Farm17,ELS,3,2013,Senecio jacobea,Wild,70
Farm17,ELS,3,2013,Trifolium pratense,Sown,143
Farm17,ELS,3,2013,Trifolium pratense,Sown,8
Farm17,ELS,3,2013,Trifolium repens,Wild,75
Farm17,ELS,3,2013,Trifolium repens,Wild,13
Farm17,ELS,3,2013,Trifolium repens,Wild,40
Farm17,ELS,3,2014,Achillea millefolium,Sown,3
Farm17,ELS,3,2014,Achillea millefolium,Sown,7
Farm17,ELS,3,2014,Achillea millefolium,Sown,20
Farm17,ELS,3,2014,Agrimonia eupatorium,Wild,22
Farm17,ELS,3,2014,Bryonia dioica,Wild,35
Farm17,ELS,3,2014,Calystegia sepium,Wild,110
Farm17,ELS,3,2014,Centaurea nigra,Sown,18
Farm17,ELS,3,2014,Centaurea nigra,Sown,50
Farm17,ELS,3,2014,Centaurea nigra,Sown,350
Farm17,ELS,3,2014,Cichorium intybus,Wild,18
Farm17,ELS,3,2014,Cirsium arvense,Wild,6
Farm17,ELS,3,2014,Cirsium arvense,Wild,16
Farm17,ELS,3,2014,Cirsium vulgare,Wild,10
Farm17,ELS,3,2014,Convolvulus arvensis,Wild,80
Farm17,ELS,3,2014,Convolvulus arvensis,Wild,200
Farm17,ELS,3,2014,Crepis capillaris,Wild,30
Farm17,ELS,3,2014,Daucus carota,Sown,15
Farm17,ELS,3,2014,Daucus carota,Sown,350
Farm17,ELS,3,2014,Galium verum,Sown,10
Farm17,ELS,3,2014,Heracleum sphondylium,Wild,5
Farm17,ELS,3,2014,Heracleum sphondylium,Wild,5
Farm17,ELS,3,2014,Hypochaeris radicata,Wild,5
Farm17,ELS,3,2014,Hypochaeris radicata,Wild,60
Farm17,ELS,3,2014,Knautia arvensis,Sown,10
Farm17,ELS,3,2014,Knautia arvensis,Sown,2
Farm17,ELS,3,2014,Leucanthemum vulgare,Sown,5
Farm17,ELS,3,2014,Lotus corniculatus,Sown,2580
Farm17,ELS,3,2014,Lotus corniculatus,Sown,1360
Farm17,ELS,3,2014,Lotus corniculatus,Sown,50
Farm17,ELS,3,2014,Odontites verna,Wild,130
Farm17,ELS,3,2014,Onobrychis viciifolia,Sown,26
Farm17,ELS,3,2014,Potentilla anserina,Wild,10
Farm17,ELS,3,2014,Rubus fruticosus agg.,Wild,280
Farm17,ELS,3,2014,Senecio erucifolius,Wild,25
Farm17,ELS,3,2014,Silene latifolia,Wild,3
Farm17,ELS,3,2014,Sonchus asper,Wild,32
Farm17,ELS,3,2014,Sonchus asper,Wild,50
Farm17,ELS,3,2014,Taraxacum agg.,Wild,12
Farm17,ELS,3,2014,Trifolium pratense,Sown,55
Farm17,ELS,3,2014,Trifolium pratense,Sown,6
Farm17,ELS,3,2014,Trifolium pratense,Sown,150
Farm17,ELS,3,2014,Trifolium pratense,Sown,45
Farm17,ELS,3,2014,Trifolium repens,Wild,590
Farm17,ELS,3,2014,Trifolium repens,Wild,80
Farm17,ELS,3,2014,Trifolium repens,Wild,20
Farm17,ELS,3,2014,Trifolium repens,Wild,150
Farm17,ELS,3,2014,Tripleurospermum inodorum,Wild,11
Farm17,ELS,3,2014,Vicia cracca,Wild,50
Farm18,HLS,1,2014,Aethusa cynapium,Wild,23
Farm18,HLS,1,2014,Alliaria petiolata,Wild,195
Farm18,HLS,1,2014,Anagallis arvensis,Wild,30
Farm18,HLS,1,2014,Anthriscus sylvestris,Wild,560
Farm18,HLS,1,2014,Anthriscus sylvestris,Wild,500
Farm18,HLS,1,2014,Anthriscus sylvestris,Wild,855
Farm18,HLS,1,2014,Anthriscus sylvestris,Wild,75
Farm18,HLS,1,2014,Anthriscus sylvestris,Wild,630
Farm18,HLS,1,2014,Bellis perennis,Wild,90
Farm18,HLS,1,2014,Capsella bursa-pastoris,Wild,230
Farm18,HLS,1,2014,Capsella bursa-pastoris,Wild,300
Farm18,HLS,1,2014,Cerastium fontanum,Wild,50
Farm18,HLS,1,2014,Crepis vesicaria,Wild,35
Farm18,HLS,1,2014,Euphorbia amygdaloides,Wild,190
Farm18,HLS,1,2014,Euphorbia helioscopia,Wild,20
Farm18,HLS,1,2014,Geranium dissectum,Wild,23
Farm18,HLS,1,2014,Geranium dissectum,Wild,3
Farm18,HLS,1,2014,Geranium robertianum,Wild,62
Farm18,HLS,1,2014,Geranium robertianum,Wild,360
Farm18,HLS,1,2014,Geranium robertianum,Wild,2
Farm18,HLS,1,2014,Geum urbanum,Wild,2
Farm18,HLS,1,2014,Geum urbanum,Wild,3
Farm18,HLS,1,2014,Geum urbanum,Wild,3
Farm18,HLS,1,2014,Geum urbanum,Wild,1
Farm18,HLS,1,2014,Glechoma hederacea,Wild,90
Farm18,HLS,1,2014,Glechoma hederacea,Wild,80
Farm18,HLS,1,2014,Heracleum sphondylium,Wild,1
Farm18,HLS,1,2014,Lamium album,Wild,20
Farm18,HLS,1,2014,Lamium album,Wild,105
Farm18,HLS,1,2014,Lamium album,Wild,488
Farm18,HLS,1,2014,Lamium album,Wild,90
Farm18,HLS,1,2014,Leucanthemum vulgare,Sown,1150
Farm18,HLS,1,2014,Leucanthemum vulgare,Sown,50
Farm18,HLS,1,2014,Lotus corniculatus,Sown,450
Farm18,HLS,1,2014,Medicago lupulina,Sown,70
Farm18,HLS,1,2014,Medicago lupulina,Sown,50
Farm18,HLS,1,2014,Myosotis arvensis,Wild,81
Farm18,HLS,1,2014,Myosotis arvensis,Wild,350
Farm18,HLS,1,2014,Myosotis arvensis,Wild,90
Farm18,HLS,1,2014,Myosotis arvensis,Wild,2200
Farm18,HLS,1,2014,Phacelia tanacetifolia,Sown,11640
Farm18,HLS,1,2014,Phacelia tanacetifolia,Sown,1000
Farm18,HLS,1,2014,Phacelia tanacetifolia,Sown,10800
Farm18,HLS,1,2014,Plantago lanceolata,Sown,390
Farm18,HLS,1,2014,Plantago media,Sown,12
Farm18,HLS,1,2014,Primula veris,Sown,30
Farm18,HLS,1,2014,Ranunculus acris,Sown,340
Farm18,HLS,1,2014,Ranunculus acris,Sown,1500
Farm18,HLS,1,2014,Ranunculus acris,Sown,532
Farm18,HLS,1,2014,Ranunculus repens,Wild,60
Farm18,HLS,1,2014,Ranunculus repens,Wild,540
Farm18,HLS,1,2014,Ranunculus repens,Wild,7
Farm18,HLS,1,2014,Ranunculus repens,Wild,6
Farm18,HLS,1,2014,Sanguisorba minor minor,Sown,45
Farm18,HLS,1,2014,Senecio vulgaris,Wild,500
Farm18,HLS,1,2014,Silene dioica,Sown,160
Farm18,HLS,1,2014,Silene dioica,Sown,70
Farm18,HLS,1,2014,Silene dioica,Sown,250
Farm18,HLS,1,2014,Sinapis arvensis,Wild,3000
Farm18,HLS,1,2014,Sinapis arvensis,Wild,69
Farm18,HLS,1,2014,Sinapis arvensis,Wild,470
Farm18,HLS,1,2014,Sinapis arvensis,Wild,64000
Farm18,HLS,1,2014,Sonchus asper,Wild,60
Farm18,HLS,1,2014,Sonchus asper,Wild,23
Farm18,HLS,1,2014,Sonchus asper,Wild,12
Farm18,HLS,1,2014,Stellaria holostea,Wild,7
Farm18,HLS,1,2014,Stellaria holostea,Wild,630
Farm18,HLS,1,2014,Stellaria holostea,Wild,155
Farm18,HLS,1,2014,Stellaria holostea,Wild,170
Farm18,HLS,1,2014,Taraxacum agg.,Wild,6
Farm18,HLS,1,2014,Trifolium dubium,Wild,6000
Farm18,HLS,1,2014,Trifolium pratense,Sown,45
Farm18,HLS,1,2014,Trifolium repens,Wild,160
Farm18,HLS,1,2014,Veronica arvensis,Wild,30
Farm18,HLS,1,2014,Veronica chamaedrys,Wild,495
Farm18,HLS,1,2014,Veronica chamaedrys,Wild,148
Farm18,HLS,1,2014,Veronica persica,Wild,70
Farm18,HLS,1,2014,Vicia sativa agg.,Wild,60
Farm18,HLS,1,2014,Vicia sepium,Wild,180
Farm18,HLS,1,2014,Vicia sepium,Wild,90
Farm18,HLS,1,2014,Viola arvensis,Wild,380
Farm18,HLS,1,2014,Viola arvensis,Wild,12
Farm18,HLS,1,2014,Viola arvensis,Wild,103
Farm18,HLS,2,2014,Aethusa cynapium,Wild,27
Farm18,HLS,2,2014,Anthyllis vulneraria,Wild,4000
Farm18,HLS,2,2014,Centaurea nigra,Sown,15
Farm18,HLS,2,2014,Centaurea scabiosa,Sown,10
Farm18,HLS,2,2014,Centaurium erythraea,Wild,10
Farm18,HLS,2,2014,Cirsium arvense,Wild,18
Farm18,HLS,2,2014,Cirsium arvense,Wild,45
Farm18,HLS,2,2014,Cirsium vulgare,Wild,10
Farm18,HLS,2,2014,Clinopodium vulgare,Wild,350
Farm18,HLS,2,2014,Crepis capillaris,Wild,340
Farm18,HLS,2,2014,Crepis capillaris,Wild,17
Farm18,HLS,2,2014,Daucus carota,Sown,10
Farm18,HLS,2,2014,Galium mollugo,Wild,700
Farm18,HLS,2,2014,Galium verum,Sown,180
Farm18,HLS,2,2014,Geranium robertianum,Wild,145
Farm18,HLS,2,2014,Geranium robertianum,Wild,20
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,450
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,350
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,480
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,166
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,30
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,215
Farm18,HLS,2,2014,Heracleum sphondylium,Wild,41
Farm18,HLS,2,2014,Hypericum perforatum,Wild,2550
Farm18,HLS,2,2014,Knautia arvensis,Sown,3
Farm18,HLS,2,2014,Lamium album,Wild,80
Farm18,HLS,2,2014,Lapsana communis,Wild,40
Farm18,HLS,2,2014,Lapsana communis,Wild,15
Farm18,HLS,2,2014,Lapsana communis,Wild,600
Farm18,HLS,2,2014,Lapsana communis,Wild,15
Farm18,HLS,2,2014,Leucanthemum vulgare,Sown,500
Farm18,HLS,2,2014,Leucanthemum vulgare,Sown,50
Farm18,HLS,2,2014,Lotus corniculatus,Sown,1600
Farm18,HLS,2,2014,Lotus corniculatus,Sown,400
Farm18,HLS,2,2014,Lotus corniculatus,Sown,2604
Farm18,HLS,2,2014,Lotus corniculatus,Sown,19200
Farm18,HLS,2,2014,Malva moschata,Sown,12
Farm18,HLS,2,2014,Malva moschata,Sown,600
Farm18,HLS,2,2014,Medicago lupulina,Sown,175
Farm18,HLS,2,2014,Medicago lupulina,Sown,300
Farm18,HLS,2,2014,Melilotus officinalis,Sown,50
Farm18,HLS,2,2014,Melilotus officinalis,Sown,100
Farm18,HLS,2,2014,Onobrychis viciifolia,Sown,6
Farm18,HLS,2,2014,Onobrychis viciifolia,Sown,30
Farm18,HLS,2,2014,Onobrychis viciifolia,Sown,60
Farm18,HLS,2,2014,Origanum vulgare,Sown,100
Farm18,HLS,2,2014,Papaver rhoeas,Wild,30
Farm18,HLS,2,2014,Papaver rhoeas,Wild,10
