Farm,Type,Round,Year,Species
Farm16,HLS,Two,2013,Ranunculus repens
Farm16,HLS,One,2013,Ranunculus repens
Farm16,HLS,One,2013,Ranunculus repens
Farm16,HLS,Two,2013,Reseda lutea
Farm16,HLS,Two,2013,Reseda lutea
Farm16,HLS,Two,2013,Rosa arvensis
Farm16,HLS,Two,2013,Rosa canina agg.
Farm16,HLS,Two,2013,Rosa canina agg.
Farm16,HLS,Two,2013,Rosa canina agg.
Farm16,HLS,Two,2013,Rubus fruticosus agg.
Farm16,HLS,Two,2013,Rubus fruticosus agg.
Farm16,HLS,Two,2013,Rubus fruticosus agg.
Farm16,HLS,Three,2013,Rubus fruticosus agg.
Farm16,HLS,Two,2013,Sambucus nigra
Farm16,HLS,Three,2013,Senecio erucifolius
Farm16,HLS,Two,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,Three,2013,Senecio jacobea
Farm16,HLS,One,2013,Senecio vulgaris
Farm16,HLS,Two,2013,Silene latifolia
Farm16,HLS,Two,2013,Silene latifolia
Farm16,HLS,Two,2013,Silene latifolia
Farm16,HLS,One,2013,Silene latifolia
Farm16,HLS,One,2013,Silene latifolia
Farm16,HLS,Two,2013,Silene vulgaris
Farm16,HLS,Three,2013,Sinapis alba
Farm16,HLS,Two,2013,Sinapis arvensis
Farm16,HLS,One,2013,Sinapis arvensis
Farm16,HLS,Two,2013,Sisymbrium officinale
Farm16,HLS,One,2013,Sisymbrium officinale
Farm16,HLS,Two,2013,Solanum dulcamara
Farm16,HLS,Three,2013,Sonchus arvensis
Farm16,HLS,Three,2013,Sonchus arvensis
Farm16,HLS,Two,2013,Sonchus asper
Farm16,HLS,Three,2013,Sonchus asper
Farm16,HLS,Two,2013,Stachys sylvatica
Farm16,HLS,Two,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,One,2013,Taraxacum agg.
Farm16,HLS,Three,2013,Torilis japonica
Farm16,HLS,Two,2013,Trifolium campestre
Farm16,HLS,Two,2013,Trifolium campestre
Farm16,HLS,Three,2013,Trifolium campestre
Farm16,HLS,Two,2013,Trifolium hybridum
Farm16,HLS,Two,2013,Trifolium hybridum
Farm16,HLS,Three,2013,Trifolium hybridum
Farm16,HLS,Two,2013,Trifolium pratense
Farm16,HLS,Two,2013,Trifolium pratense
Farm16,HLS,Two,2013,Trifolium pratense
Farm16,HLS,Two,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Three,2013,Trifolium pratense
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Two,2013,Trifolium repens
Farm16,HLS,Three,2013,Trifolium repens
Farm16,HLS,Three,2013,Trifolium repens
Farm16,HLS,Three,2013,Trifolium repens
Farm16,HLS,Three,2013,Trifolium repens
Farm16,HLS,Three,2013,Trifolium repens
Farm16,HLS,Three,2013,Tripleurospermum inodorum
Farm16,HLS,One,2013,Veronica chamaedrys
Farm16,HLS,One,2013,Veronica chamaedrys
Farm16,HLS,Two,2013,Veronica persica
Farm16,HLS,Two,2013,Veronica persica
Farm16,HLS,One,2013,Veronica persica
Farm16,HLS,One,2013,Viburnum lantana
Farm16,HLS,One,2013,Viburnum lantana
Farm5,ELS,One,2013,Aesculus hippocastanum
Farm5,ELS,One,2013,Aesculus hippocastanum
Farm5,ELS,Three,2013,Agrimonia eupatorium
Farm5,ELS,Three,2013,Agrimonia eupatorium
Farm5,ELS,Two,2014,Agrimonia eupatorium
Farm5,ELS,Two,2014,Agrimonia eupatorium
Farm5,ELS,Two,2014,Agrimonia eupatorium
Farm5,ELS,One,2013,Ajuga reptans
Farm5,ELS,One,2014,Ajuga reptans
Farm5,ELS,Two,2013,Anagallis arvensis
Farm5,ELS,Two,2013,Anagallis arvensis
Farm5,ELS,Two,2014,Anagallis arvensis
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2013,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,One,2014,Anthriscus sylvestris
Farm5,ELS,Three,2013,Arctium minus
Farm5,ELS,Three,2013,Arctium minus
Farm5,ELS,Three,2013,Arctium minus
Farm5,ELS,Three,2013,Arctium minus
Farm5,ELS,One,2013,Barbarea vulgaris
Farm5,ELS,One,2013,Bellis perennis
Farm5,ELS,One,2013,Bellis perennis
Farm5,ELS,Two,2013,Bellis perennis
Farm5,ELS,Two,2013,Bellis perennis
Farm5,ELS,One,2014,Bellis perennis
Farm5,ELS,One,2014,Bellis perennis
Farm5,ELS,One,2014,Bellis perennis
Farm5,ELS,Two,2014,Bellis perennis
Farm5,ELS,One,2013,Bryonia dioica
Farm5,ELS,Two,2013,Bryonia dioica
Farm5,ELS,Two,2013,Bryonia dioica
Farm5,ELS,Two,2013,Bryonia dioica
Farm5,ELS,One,2014,Bryonia dioica
Farm5,ELS,One,2014,Bryonia dioica
Farm5,ELS,Two,2014,Bryonia dioica
Farm5,ELS,Two,2014,Bryonia dioica
Farm5,ELS,Three,2014,Calystegia sepium
Farm5,ELS,One,2013,Cardamine pratensis
Farm5,ELS,One,2014,Cardamine pratensis
Farm5,ELS,Three,2013,Centaurea nigra
Farm5,ELS,One,2013,Cerastium fontanum
Farm5,ELS,One,2013,Cerastium fontanum
Farm5,ELS,One,2013,Cerastium fontanum
Farm5,ELS,One,2014,Cerastium fontanum
Farm5,ELS,One,2014,Cerastium fontanum
Farm5,ELS,One,2014,Cerastium fontanum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2013,Chaerophyllum temulum
Farm5,ELS,Two,2014,Chaerophyllum temulum
Farm5,ELS,Two,2014,Chaerophyllum temulum
Farm5,ELS,Two,2013,Cirsium arvense
Farm5,ELS,Two,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium arvense
Farm5,ELS,Two,2014,Cirsium arvense
Farm5,ELS,Two,2014,Cirsium arvense
Farm5,ELS,Two,2014,Cirsium arvense
Farm5,ELS,Two,2014,Cirsium arvense
Farm5,ELS,Three,2014,Cirsium arvense
Farm5,ELS,Three,2014,Cirsium arvense
Farm5,ELS,Three,2014,Cirsium arvense
Farm5,ELS,Three,2014,Cirsium arvense
Farm5,ELS,Three,2014,Cirsium arvense
Farm5,ELS,Three,2013,Cirsium palustre
Farm5,ELS,Two,2014,Cirsium palustre
Farm5,ELS,Three,2014,Cirsium palustre
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2013,Cirsium vulgare
Farm5,ELS,Three,2014,Cirsium vulgare
Farm5,ELS,Three,2014,Cirsium vulgare
Farm5,ELS,Three,2014,Cirsium vulgare
Farm5,ELS,Three,2014,Cirsium vulgare
Farm5,ELS,Three,2014,Cirsium vulgare
Farm5,ELS,Three,2013,Clematis vitalba
Farm5,ELS,Three,2013,Clematis vitalba
Farm5,ELS,Three,2014,Clematis vitalba
Farm5,ELS,Three,2014,Clematis vitalba
Farm5,ELS,Two,2013,Convolvulus arvensis
Farm5,ELS,Two,2013,Convolvulus arvensis
Farm5,ELS,Two,2013,Convolvulus arvensis
Farm5,ELS,Two,2013,Convolvulus arvensis
Farm5,ELS,Two,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Three,2013,Convolvulus arvensis
Farm5,ELS,Two,2014,Convolvulus arvensis
Farm5,ELS,Two,2014,Convolvulus arvensis
Farm5,ELS,Two,2014,Convolvulus arvensis
Farm5,ELS,Three,2014,Convolvulus arvensis
Farm5,ELS,Three,2014,Convolvulus arvensis
Farm5,ELS,Three,2014,Convolvulus arvensis
Farm5,ELS,Three,2014,Convolvulus arvensis
Farm5,ELS,Two,2013,Cornus sanguinea
Farm5,ELS,One,2013,Crataegus monogyna
Farm5,ELS,One,2013,Crataegus monogyna
Farm5,ELS,Two,2013,Crepis capillaris
Farm5,ELS,Two,2014,Crepis capillaris
Farm5,ELS,Two,2014,Crepis capillaris
Farm5,ELS,One,2013,Cruciata laevipes
Farm5,ELS,One,2013,Cruciata laevipes
Farm5,ELS,Two,2013,Cruciata laevipes
Farm5,ELS,One,2014,Cruciata laevipes
Farm5,ELS,One,2014,Cruciata laevipes
Farm5,ELS,One,2014,Cruciata laevipes
Farm5,ELS,Two,2014,Cruciata laevipes
Farm5,ELS,Three,2013,Daucus carota
Farm5,ELS,Two,2014,Daucus carota
Farm5,ELS,Three,2014,Daucus carota
Farm5,ELS,Three,2014,Daucus carota
Farm5,ELS,Three,2013,Epilobium hirsutum
Farm5,ELS,Two,2014,Epilobium hirsutum
Farm5,ELS,Three,2014,Epilobium hirsutum
Farm5,ELS,Three,2014,Epilobium hirsutum
Farm5,ELS,Three,2013,Galeopsis tetrahit
Farm5,ELS,One,2014,Galium aparine
Farm5,ELS,Two,2013,Geranium dissectum
Farm5,ELS,Two,2013,Geranium dissectum
Farm5,ELS,One,2014,Geranium dissectum
Farm5,ELS,One,2014,Geranium dissectum
Farm5,ELS,Two,2014,Geranium dissectum
Farm5,ELS,Two,2014,Geranium dissectum
Farm5,ELS,Two,2014,Geranium dissectum
Farm5,ELS,One,2013,Geum urbanum
Farm5,ELS,One,2014,Geum urbanum
Farm5,ELS,One,2013,Glechoma hederacea
Farm5,ELS,One,2013,Glechoma hederacea
Farm5,ELS,One,2013,Glechoma hederacea
Farm5,ELS,One,2013,Glechoma hederacea
Farm5,ELS,One,2013,Glechoma hederacea
Farm5,ELS,Two,2013,Glechoma hederacea
Farm5,ELS,Two,2013,Glechoma hederacea
Farm5,ELS,One,2014,Glechoma hederacea
Farm5,ELS,One,2014,Glechoma hederacea
Farm5,ELS,One,2014,Glechoma hederacea
Farm5,ELS,One,2014,Glechoma hederacea
Farm5,ELS,One,2013,Heracleum sphondylium
Farm5,ELS,Three,2013,Heracleum sphondylium
Farm5,ELS,Three,2013,Heracleum sphondylium
Farm5,ELS,Three,2013,Heracleum sphondylium
Farm5,ELS,Two,2014,Heracleum sphondylium
Farm5,ELS,Two,2014,Heracleum sphondylium
Farm5,ELS,Two,2014,Heracleum sphondylium
Farm5,ELS,Three,2014,Heracleum sphondylium
Farm5,ELS,Three,2014,Heracleum sphondylium
Farm5,ELS,Two,2014,Hypericum perforatum
Farm5,ELS,Two,2013,Hypochaeris radicata
Farm5,ELS,Two,2013,Hypochaeris radicata
Farm5,ELS,Three,2013,Kickxia elatine
Farm5,ELS,One,2013,Lamiastrum galeobdolon
Farm5,ELS,One,2013,Lamium album
Farm5,ELS,One,2013,Lamium album
Farm5,ELS,Two,2013,Lamium album
Farm5,ELS,One,2014,Lamium album
Farm5,ELS,One,2014,Lamium album
Farm5,ELS,One,2014,Lamium album
Farm5,ELS,Two,2013,Lamium purpureum
Farm5,ELS,Two,2013,Lapsana communis
Farm5,ELS,Two,2014,Ligustrum vulgare
Farm5,ELS,Two,2013,Lotus corniculatus
Farm5,ELS,Three,2013,Lotus corniculatus
Farm5,ELS,Three,2014,Lotus corniculatus
Farm5,ELS,Three,2014,Malva sylvestris
Farm5,ELS,Two,2013,Medicago lupulina
Farm5,ELS,One,2014,Medicago lupulina
Farm5,ELS,Two,2014,Medicago lupulina
Farm5,ELS,Two,2014,Medicago lupulina
Farm5,ELS,Two,2014,Medicago lupulina
Farm5,ELS,Two,2014,Medicago lupulina
Farm5,ELS,One,2013,Myosotis arvensis
Farm5,ELS,Two,2013,Myosotis arvensis
Farm5,ELS,Two,2013,Myosotis arvensis
Farm5,ELS,Two,2013,Myosotis arvensis
Farm5,ELS,One,2014,Myosotis arvensis
Farm5,ELS,Three,2013,Odontites vernus
Farm5,ELS,Three,2013,Odontites vernus
Farm5,ELS,Two,2014,Odontites vernus
Farm5,ELS,Three,2014,Odontites vernus
Farm5,ELS,Three,2014,Odontites vernus
Farm5,ELS,Three,2014,Odontites vernus
Farm5,ELS,One,2013,Plantago lanceolata
Farm5,ELS,Two,2014,Plantago lanceolata
Farm5,ELS,Two,2013,Prunella vulgaris
Farm5,ELS,Three,2013,Pulicaria dysenterica
Farm5,ELS,Three,2013,Pulicaria dysenterica
Farm5,ELS,Three,2013,Pulicaria dysenterica
Farm5,ELS,Three,2013,Pulicaria dysenterica
Farm5,ELS,Three,2014,Pulicaria dysenterica
Farm5,ELS,Three,2014,Pulicaria dysenterica
Farm5,ELS,Three,2014,Pulicaria dysenterica
Farm5,ELS,One,2013,Ranunculus acris
Farm5,ELS,One,2013,Ranunculus acris
Farm5,ELS,Two,2013,Ranunculus acris
Farm5,ELS,Two,2013,Ranunculus acris
Farm5,ELS,Two,2013,Ranunculus acris
Farm5,ELS,One,2014,Ranunculus acris
Farm5,ELS,Two,2014,Ranunculus acris
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,One,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Two,2013,Ranunculus repens
Farm5,ELS,Three,2013,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,One,2014,Ranunculus repens
Farm5,ELS,Two,2014,Ranunculus repens
Farm5,ELS,Two,2014,Ranunculus repens
Farm5,ELS,Two,2014,Ranunculus repens
Farm5,ELS,Two,2014,Ranunculus repens
Farm5,ELS,Two,2014,Ranunculus repens
Farm5,ELS,Two,2013,Rosa arvensis
Farm5,ELS,Two,2013,Rosa arvensis
Farm5,ELS,Two,2013,Rosa arvensis
Farm5,ELS,Two,2014,Rosa arvensis
Farm5,ELS,Two,2013,Rosa canina agg.
Farm5,ELS,Two,2014,Rosa canina agg.
Farm5,ELS,Two,2014,Rosa canina agg.
Farm5,ELS,Two,2014,Rosa canina agg.
Farm5,ELS,Two,2014,Rosa canina agg.
Farm5,ELS,Two,2014,Rosa rubiginosa
Farm5,ELS,Two,2013,Rubus fruticosus agg.
Farm5,ELS,Two,2013,Rubus fruticosus agg.
Farm5,ELS,Two,2013,Rubus fruticosus agg.
Farm5,ELS,Two,2013,Rubus fruticosus agg.
Farm5,ELS,Three,2013,Rubus fruticosus agg.
Farm5,ELS,Three,2013,Rubus fruticosus agg.
Farm5,ELS,Three,2013,Rubus fruticosus agg.
Farm5,ELS,Three,2013,Rubus fruticosus agg.
Farm5,ELS,One,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2014,Rubus fruticosus agg.
Farm5,ELS,Two,2013,Sambucus nigra
Farm5,ELS,Two,2013,Scrophularia nodosa
Farm5,ELS,Three,2013,Senecio erucifolius
Farm5,ELS,Three,2014,Senecio erucifolius
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2013,Senecio jacobea
Farm5,ELS,Three,2014,Senecio jacobea
Farm5,ELS,Three,2014,Senecio jacobea
Farm5,ELS,Three,2014,Senecio jacobea
Farm5,ELS,Three,2014,Senecio jacobea
Farm5,ELS,Two,2013,Senecio vulgaris
Farm5,ELS,Two,2013,Senecio vulgaris
Farm5,ELS,One,2014,Senecio vulgaris
Farm5,ELS,One,2014,Sherardia arvensis
Farm5,ELS,One,2013,Silene dioica
Farm5,ELS,One,2013,Silene dioica
Farm5,ELS,One,2013,Silene dioica
Farm5,ELS,Two,2013,Silene dioica
Farm5,ELS,One,2014,Silene dioica
Farm5,ELS,One,2014,Silene latifolia
Farm5,ELS,Two,2013,Sinapis arvensis
Farm5,ELS,Two,2013,Sinapis arvensis
Farm5,ELS,Two,2013,Sinapis arvensis
Farm5,ELS,Three,2013,Sison amomum
Farm5,ELS,Three,2014,Sison amomum
Farm5,ELS,Three,2014,Sison amomum
Farm5,ELS,One,2014,Sisymbrium officinale
Farm5,ELS,Two,2014,Sisymbrium officinale
Farm5,ELS,Two,2013,Solanum dulcamara
Farm5,ELS,Three,2013,Solanum nigrum
Farm5,ELS,Three,2013,Sonchus arvensis
Farm5,ELS,Three,2013,Sonchus arvensis
Farm5,ELS,Three,2013,Sonchus arvensis
Farm5,ELS,Three,2014,Sonchus arvensis
Farm5,ELS,Three,2014,Sonchus arvensis
Farm5,ELS,Two,2013,Sonchus asper
Farm5,ELS,Three,2013,Sonchus asper
Farm5,ELS,Three,2013,Sonchus asper
Farm5,ELS,Two,2014,Sonchus asper
Farm5,ELS,Two,2013,Stachys sylvatica
Farm5,ELS,Two,2013,Stachys sylvatica
Farm5,ELS,Two,2013,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2014,Stachys sylvatica
Farm5,ELS,Two,2013,Stellaria graminea
Farm5,ELS,Two,2014,Stellaria graminea
Farm5,ELS,One,2013,Stellaria holostea
Farm5,ELS,One,2013,Stellaria holostea
Farm5,ELS,One,2013,Stellaria holostea
Farm5,ELS,One,2014,Stellaria holostea
Farm5,ELS,One,2014,Stellaria holostea
Farm5,ELS,One,2014,Stellaria holostea
Farm5,ELS,One,2013,Taraxacum agg.
Farm5,ELS,One,2013,Taraxacum agg.
Farm5,ELS,One,2013,Taraxacum agg.
Farm5,ELS,Two,2013,Taraxacum agg.
Farm5,ELS,Two,2013,Taraxacum agg.
Farm5,ELS,One,2014,Taraxacum agg.
Farm5,ELS,One,2014,Taraxacum agg.
Farm5,ELS,One,2014,Taraxacum agg.
Farm5,ELS,Three,2013,Torilis japonica
Farm5,ELS,Three,2013,Torilis japonica
Farm5,ELS,Two,2013,Tragopogon pratensis
Farm5,ELS,One,2014,Trifolium dubium
Farm5,ELS,One,2014,Trifolium dubium
Farm5,ELS,Two,2014,Trifolium hybridum
Farm5,ELS,Two,2014,Trifolium hybridum
Farm5,ELS,One,2013,Trifolium pratense
Farm5,ELS,One,2013,Trifolium pratense
Farm5,ELS,Two,2013,Trifolium pratense
Farm5,ELS,Two,2013,Trifolium pratense
Farm5,ELS,Two,2013,Trifolium pratense
Farm5,ELS,Three,2013,Trifolium pratense
Farm5,ELS,One,2014,Trifolium pratense
Farm5,ELS,One,2014,Trifolium pratense
Farm5,ELS,Two,2014,Trifolium pratense
Farm5,ELS,Two,2014,Trifolium pratense
Farm5,ELS,Two,2014,Trifolium pratense
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Two,2013,Trifolium repens
Farm5,ELS,Three,2013,Trifolium repens
Farm5,ELS,One,2014,Trifolium repens
Farm5,ELS,One,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Two,2014,Trifolium repens
Farm5,ELS,Three,2014,Trifolium repens
Farm5,ELS,Two,2013,Tripleurospermum inodorum
Farm5,ELS,Two,2013,Tripleurospermum inodorum
Farm5,ELS,Two,2013,Tripleurospermum inodorum
Farm5,ELS,Three,2013,Tripleurospermum inodorum
Farm5,ELS,One,2014,Tripleurospermum inodorum
Farm5,ELS,Two,2014,Tripleurospermum inodorum
Farm5,ELS,Two,2014,Tripleurospermum inodorum
Farm5,ELS,Three,2014,Tripleurospermum inodorum
Farm5,ELS,Three,2014,Tripleurospermum inodorum
Farm5,ELS,One,2013,Veronica chamaedrys
Farm5,ELS,Two,2013,Veronica chamaedrys
Farm5,ELS,Two,2013,Veronica chamaedrys
Farm5,ELS,One,2014,Veronica chamaedrys
Farm5,ELS,One,2014,Veronica chamaedrys
Farm5,ELS,Two,2013,Veronica persica
Farm5,ELS,Two,2013,Veronica persica
Farm5,ELS,One,2013,Viburnum lantana
Farm5,ELS,Two,2013,Vicia faba
Farm5,ELS,Two,2013,Vicia faba
Farm5,ELS,Two,2013,Vicia faba
Farm5,ELS,One,2013,Vicia sativa
Farm5,ELS,One,2014,Vicia sativa
Farm5,ELS,One,2013,Vicia sepium
Farm5,ELS,Two,2014,Vicia tetrasperma
Farm17,ELS,Three,2013,Achillea millefolium
Farm17,ELS,Two,2014,Achillea millefolium
Farm17,ELS,Two,2014,Achillea millefolium
Farm17,ELS,Two,2014,Achillea millefolium
Farm17,ELS,Three,2014,Achillea millefolium
Farm17,ELS,Three,2014,Achillea millefolium
Farm17,ELS,Three,2014,Achillea millefolium
Farm17,ELS,Three,2013,Agrimonia eupatorium
Farm17,ELS,Two,2014,Agrimonia eupatorium
Farm17,ELS,Three,2014,Agrimonia eupatorium
Farm17,ELS,One,2013,Anthriscus sylvestris
Farm17,ELS,One,2013,Anthriscus sylvestris
Farm17,ELS,One,2013,Anthriscus sylvestris
Farm17,ELS,One,2014,Anthriscus sylvestris
Farm17,ELS,One,2014,Anthriscus sylvestris
Farm17,ELS,One,2014,Anthriscus sylvestris
Farm17,ELS,One,2014,Anthriscus sylvestris
Farm17,ELS,Two,2013,Anthyllis vulneraria
Farm17,ELS,Three,2013,Artemisia vulgaris
Farm17,ELS,Three,2013,Artemisia vulgaris
Farm17,ELS,One,2013,Bellis perennis
Farm17,ELS,One,2013,Bellis perennis
Farm17,ELS,One,2014,Bellis perennis
Farm17,ELS,One,2014,Bellis perennis
Farm17,ELS,One,2014,Brassica napus
Farm17,ELS,Two,2013,Bryonia dioica
Farm17,ELS,Two,2013,Bryonia dioica
Farm17,ELS,Two,2013,Bryonia dioica
Farm17,ELS,Three,2013,Bryonia dioica
Farm17,ELS,Three,2013,Bryonia dioica
Farm17,ELS,One,2014,Bryonia dioica
Farm17,ELS,Two,2014,Bryonia dioica
Farm17,ELS,Two,2014,Bryonia dioica
Farm17,ELS,Three,2014,Bryonia dioica
Farm17,ELS,Three,2014,Calystegia sepium
Farm17,ELS,Two,2013,Centaurea nigra
Farm17,ELS,Two,2013,Centaurea nigra
Farm17,ELS,Two,2013,Centaurea nigra
Farm17,ELS,Two,2013,Centaurea nigra
Farm17,ELS,Three,2013,Centaurea nigra
Farm17,ELS,Three,2013,Centaurea nigra
Farm17,ELS,Three,2013,Centaurea nigra
Farm17,ELS,Three,2013,Centaurea nigra
Farm17,ELS,Three,2013,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Two,2014,Centaurea nigra
Farm17,ELS,Three,2014,Centaurea nigra
Farm17,ELS,Three,2014,Centaurea nigra
Farm17,ELS,Three,2014,Centaurea nigra
Farm17,ELS,One,2013,Cerastium fontanum
Farm17,ELS,Two,2013,Chaerophyllum temulum
Farm17,ELS,Three,2013,Cichorium intybus
Farm17,ELS,Three,2013,Cichorium intybus
Farm17,ELS,Three,2014,Cichorium intybus
Farm17,ELS,Two,2013,Cirsium arvense
Farm17,ELS,Three,2013,Cirsium arvense
Farm17,ELS,Three,2014,Cirsium arvense
Farm17,ELS,Three,2014,Cirsium arvense
Farm17,ELS,Two,2013,Cirsium vulgare
Farm17,ELS,Three,2013,Cirsium vulgare
Farm17,ELS,Three,2013,Cirsium vulgare
Farm17,ELS,Three,2013,Cirsium vulgare
Farm17,ELS,Two,2014,Cirsium vulgare
Farm17,ELS,Two,2014,Cirsium vulgare
Farm17,ELS,Three,2014,Cirsium vulgare
Farm17,ELS,Two,2013,Conium maculatum
Farm17,ELS,Two,2013,Convolvulus arvensis
Farm17,ELS,Two,2013,Convolvulus arvensis
Farm17,ELS,Three,2013,Convolvulus arvensis
Farm17,ELS,Three,2013,Convolvulus arvensis
